HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type
HETATM,1,O6,GCU,A,1,-0.282,4.643,-0.653,O
HETATM,2,C6,GCU,A,1,0.093,3.483,-0.740,C
HETATM,3,O61,GCU,A,1,0.194,2.902,-1.958,O
HETATM,4,C5,GCU,A,1,0.448,2.557,0.413,C
HETATM,5,O5,GCU,A,1,-0.407,1.406,0.333,O
HETATM,6,C1,GCU,A,1,-0.164,0.441,1.341,C
HETATM,7,O1,GCU,A,1,-0.449,0.964,2.632,O
HETATM,8,C2,GCU,A,1,1.282,-0.080,1.265,C
HETATM,9,O2,GCU,A,1,1.561,-0.985,2.346,O
HETATM,10,C3,GCU,A,1,2.252,1.098,1.365,C
HETATM,11,O3,GCU,A,1,3.602,0.643,1.165,O
HETATM,12,C4,GCU,A,1,1.928,2.172,0.324,C
HETATM,13,O4,GCU,A,1,2.781,3.297,0.564,O
HETATM,14,H6O,GCU,A,1,-0.099,3.610,-2.568,H
HETATM,15,H5,GCU,A,1,0.236,3.107,1.338,H
HETATM,16,H1,GCU,A,1,-0.854,-0.395,1.186,H
HETATM,17,H1O,GCU,A,1,0.166,0.531,3.254,H
HETATM,18,H2,GCU,A,1,1.456,-0.613,0.323,H
HETATM,19,H2O,GCU,A,1,1.050,-1.799,2.179,H
HETATM,20,H3,GCU,A,1,2.239,1.531,2.373,H
HETATM,21,H3O,GCU,A,1,3.721,-0.100,1.790,H
HETATM,22,H4,GCU,A,1,2.178,1.791,-0.674,H
HETATM,23,H4O,GCU,A,1,3.685,2.929,0.636,H
